,item_id,name,types
700,59ff346386f77477562ff5e2,Kalashnikov AKMS 7.62x39 assault rifle,"['gun', 'wearable']"
701,59ff3b6a86f77477562ff5ed,AKMS shoulder piece (6P4 Sb.1-19),['mods']
702,5a0060fc86f7745793204432,AKMS 7.62x39 aluminium 30-round magazine,['mods']
703,5a0071d486f77404e23a12b2,AKM wooden pistol grip,"['mods', 'pistolGrip']"
704,5a01ad4786f77450561fda02,AK Kiba Arms VDM CS gas tube,['mods']
705,5a01c29586f77474660c694c,AK 7.62x39 6L10 30-round magazine,['mods']
706,5a0abb6e1526d8000a025282,AK 7.62x39 Taktika Tula muzzle adapter,['mods']
707,5a0c27731526d80618476ac4,"""Zarya"" stun grenade","['ammo', 'grenade']"
708,5a0c59791526d8dba737bba7,AK GP-25 accessory kit recoil pad,['mods']
709,5a0d63621526d8dba31fe3bf,PBS-1 7.62x39 sound suppressor,"['mods', 'suppressor']"
710,5a0d716f1526d8000d26b1e2,AKML system 7.62x39 flash hider,['mods']
711,5a0dc45586f7742f6b0b73e3,Health Resort west wing office room 104 key,['keys']
712,5a0dc95c86f77452440fc675,Health Resort west wing office room 112 key,['keys']
713,5a0ea64786f7741707720468,Health Resort east wing office room 107 key,['keys']
714,5a0ea69f86f7741cd5406619,Health Resort east wing office room 108 key,['keys']
715,5a0ea79b86f7741d4a35298e,Health Resort universal utility room key,['keys']
716,5a0eb38b86f774153b320eb0,SMW car key,['keys']
717,5a0eb6ac86f7743124037a28,Cottage back door key,['keys']
718,5a0eb980fcdbcb001a3b00a6,AKMB system rear sight,['mods']
719,5a0ec13bfcdbcb00165aa685,Kalashnikov AKMN 7.62x39 assault rifle,"['gun', 'wearable']"
720,5a0ec6d286f7742c0b518fb5,Health Resort west wing room 205 key,['keys']
721,5a0ec70e86f7742c0b518fba,Health Resort west wing room 207 key,['keys']
722,5a0ed824fcdbcb0176308b0d,AKMP system rear sight device,['mods']
723,5a0ee30786f774023b6ee08f,Health Resort west wing room 216 key,['keys']
724,5a0ee34586f774023b6ee092,Health Resort west wing room 220 key,['keys']
725,5a0ee37f86f774023657a86f,Health Resort west wing room 221 key,['keys']
726,5a0ee4b586f7743698200d22,Health Resort east wing room 206 key,['keys']
727,5a0ee62286f774369454a7ac,Health Resort east wing room 209 key,['keys']
728,5a0ee72c86f77436955d3435,Health Resort east wing room 213 key,['keys']
729,5a0ee76686f7743698200d5c,Health Resort east wing room 216 key,['keys']
730,5a0eeb1a86f774688b70aa5c,Health Resort west wing room 303 key,['keys']
731,5a0eeb8e86f77461257ed71a,Health Resort west wing room 309 key,['keys']
732,5a0eebed86f77461230ddb3d,Health Resort west wing room 325 key,['keys']
733,5a0eec9686f77402ac5c39f2,Health Resort east wing room 310 key,['keys']
734,5a0eecf686f7740350630097,Health Resort east wing room 313 key,['keys']
735,5a0eed4386f77405112912aa,Health Resort east wing room 314 key,['keys']
736,5a0eedb386f77403506300be,Health Resort east wing room 322 key,['keys']
737,5a0eee1486f77402aa773226,Health Resort east wing room 328 key,['keys']
738,5a0eff2986f7741fd654e684,Health Resort west wing room 321 safe key,['keys']
739,5a0f006986f7741ffd2fe484,Weather station safe key,['keys']
740,5a0f045e86f7745b0f0d0e42,Gas station safe key,['keys']
741,5a0f068686f7745b0d4ea242,Cottage safe key,['keys']
742,5a0f075686f7745bcc42ee12,Store safe key,['keys']
743,5a0f08bc86f77478f33b84c2,Health Resort management office safe key,['keys']
744,5a0f096dfcdbcb0176308b15,AKMP system front sight device,['mods']
745,5a0f0f5886f7741c4e32a472,Health Resort management warehouse safe key,['keys']
746,5a13ee1986f774794d4c14cd,Health Resort west wing room 323 key,['keys']
747,5a13eebd86f7746fd639aa93,Health Resort west wing room 218 key,['keys']
748,5a13ef0686f7746e5a411744,Health Resort west wing room 219 key,['keys']
749,5a13ef7e86f7741290491063,Health Resort west wing room 301 key,['keys']
750,5a13f24186f77410e57c5626,Health Resort east wing room 222 key,['keys']
751,5a13f35286f77413ef1436b0,Health Resort east wing room 226 key,['keys']
752,5a13f46386f7741dd7384b04,Health Resort west wing room 306 key,['keys']
753,5a144bdb86f7741d374bbde0,Health Resort east wing room 205 key,['keys']
754,5a144dfd86f77445cb5a0982,Health Resort west wing room 203 key,['keys']
755,5a1452ee86f7746f33111763,Health Resort west wing room 222 key,['keys']
756,5a145d4786f7744cbb6f4a12,Health Resort east wing room 306 key,['keys']
757,5a145d7b86f7744cbb6f4a13,Health Resort east wing room 308 key,['keys']
758,5a145ebb86f77458f1796f05,Health Resort east wing room 316 key,['keys']
759,5a154d5cfcdbcb001a3b00da,Ops-Core FAST MT Super High Cut helmet (Black),"['helmet', 'noFlea', 'wearable']"
760,5a16b672fcdbcb001912fa83,Ops-Core FAST Visor,"['glasses', 'wearable']"
761,5a16b7e1fcdbcb00165aa6c9,Ops-Core FAST multi-hit ballistic face shield,"['glasses', 'noFlea', 'wearable']"
762,5a16b8a9fcdbcb00165aa6ca,Norotos Titanium Advanced Tactical Mount,['mods']
763,5a16b93dfcdbcbcae6687261,AN/PVS-14 Dual Dovetail Mount,['mods']
764,5a16b9fffcdbcb0176308b34,Ops-Core FAST RAC Headset,['wearable']
765,5a16ba61fcdbcb098008728a,Ops-Core FAST Gunsight Mandible,['wearable']
766,5a16badafcdbcb001865f72d,Ops-Core FAST Side Armor,['wearable']
767,5a16bb52fcdbcb001a3b00dc,Wilcox Skull Lock head mount,['wearable']
768,5a17f98cfcdbcb0980087290,Stechkin APS 9x18PM machine pistol,"['gun', 'wearable']"
769,5a17fb03fcdbcbcae668728f,APS 9x18PM 20-round magazine,['mods']
770,5a17fb9dfcdbcbcae6687291,APB detachable wire stock,['mods']
771,5a17fc70fcdbcb0176308b3d,APS bakelite side-pieces,['mods']
772,5a1eaa87fcdbcb001865f75e,Trijicon REAP-IR thermal scope,"['mods', 'noFlea']"
773,5a1eacb3fcdbcb09800872be,Trijicon REAP-IR scope eyecup,['mods']
774,5a1ead28fcdbcb001912fa9f,UNV DLOC-IRD sight mount,['mods']
775,5a269f97c4a282000b151807,9x21mm PS gzh,['ammo']
776,5a26abfac4a28232980eabff,9x21mm P gzh,['ammo']
777,5a26ac06c4a282000c5a90a8,9x21mm PE gzh,['ammo']
778,5a26ac0ec4a28200741e1e18,9x21mm BT gzh,['ammo']
779,5a27b281c4a28200741e1e52,SR-1MP single rail mount,['mods']
780,5a27b3d0c4a282000d721ec1,SR-1MP sound suppressor mount,['mods']
781,5a27b6bec4a282000e496f78,SR-1MP 9x21 silencer,"['mods', 'suppressor']"
782,5a27bad7c4a282000b15184b,SR-1MP quad rail mount,['mods']
783,5a2a57cfc4a2826c6e06d44a,RDG-2B smoke grenade,"['ammo', 'grenade']"
784,5a329052c4a28200741e22d3,Remington R11 RSASS handguard,['mods']
785,5a32a064c4a28200741e22de,SilencerCo Osprey 9 9x19 sound suppressor,"['mods', 'suppressor']"
786,5a32aa0cc4a28232996e405f,P226 Trijicon RMR mount,['mods']
787,5a32aa8bc4a2826c6e06d737,Trijicon RMR reflex sight,['mods']
788,5a339805c4a2826c6e06d73d,AR-15 Magpul MIAD pistol grip (FDE),['mods']
789,5a33a8ebc4a282000c5a950d,Alpha Dog Alpha 9 9x19 sound suppressor,"['mods', 'suppressor']"
790,5a33b2c9c4a282000c5a9511,Trijicon RMR low profile mount,['mods']
791,5a33b652c4a28232996e407c,Trijicon RMR high profile mount,['mods']
792,5a33bab6c4a28200741e22f8,Trijicon RMR mount for ACOG scopes,['mods']
793,5a33ca0fc4a282000d72292f,Colt A2 buffer tube,['mods']
794,5a33cae9c4a28232980eb086,Magpul PRS GEN2 stock (FDE),['mods']
795,5a33e75ac4a2826c6e06d759,AR-15 Hera Arms CQR pistol grip/buttstock,"['mods', 'pistolGrip']"
796,5a34f7f1c4a2826c6e06d75d,AR-10 7.62x51 18 inch barrel,['mods']
797,5a34fae7c4a2826c6e06d760,AR-10 7.62x51 22 inch barrel,['mods']
798,5a34fbadc4a28200741e230a,JP Enterprises Gas System-6,['mods']
799,5a34fd2bc4a282329a73b4c5,AAC Blackout 51T 7.62x51 flash hider,['mods']
800,5a34fe59c4a282000b1521a2,AAC 762-SDN-6 multi-caliber sound suppressor,"['mods', 'suppressor']"
801,5a3501acc4a282000d72293a,7.62x51 Magpul PMAG 20 SR-LR GEN M3 20-round magazine,['mods']
802,5a351711c4a282000b1521a4,HK MP5 9x19 X Products X-5 50-round drum magazine,['mods']
803,5a367e5dc4a282000e49738f,Remington R11 RSASS 7.62x51 marksman rifle,"['gun', 'noFlea', 'wearable']"
804,5a37ca54c4a282000d72296a,JP Enterprises Flat-Top 30mm ring scope mount,['mods']
805,5a37cb10c4a282329a73b4e7,Leupold Mark 4 LR 6.5-20x50 riflescope,['mods']
806,5a38e6bac4a2826c6e06d79b,TOZ-106 20ga bolt-action shotgun,"['gun', 'wearable']"
807,5a38ebd9c4a282000d722a5b,20/70 7.5mm buckshot,['ammo']
808,5a38ed75c4a28232996e40c6,TOZ-106 20ga MTs 20-01 Sb.3 4-shot magazine,['mods']
809,5a38ee51c4a282000c5a955c,TOZ-106 20ga MTs 20-01 Sb.3 2-shot magazine,['mods']
810,5a38eecdc4a282329a73b512,TOZ-106 002 pistol grip,"['mods', 'pistolGrip']"
811,5a38ef1fc4a282000b1521f6,TOZ-106 stock,['mods']
812,5a398ab9c4a282000c5a9842,Ops-Core Single Clamp Rail Adapter mount,['mods']
813,5a398b75c4a282000a51a266,Ops-Core Picatinny Rail Adapter mount,['mods']
814,5a3c16fe86f77452b62de32a,9x19mm Luger CCI,['ammo']
815,5a43943586f77416ad2f06e2,Ded Moroz hat,['wearable']
816,5a43957686f7742a2c2f11b0,Santa's hat,['wearable']
817,5a5f1ce64f39f90b401987bc,Zenit Klesch-2IKS flashlight with laser,['mods']
818,5a6086ea4f39f99cd479502f,7.62x51mm M61,"['ammo', 'noFlea']"
819,5a608bf24f39f98ffc77720e,7.62x51mm M62 Tracer,"['ammo', 'noFlea']"
820,5a69a2ed8dc32e000d46d1f1,AS VAL Rotor 43 pistol grip & buffer tube,['mods']
821,5a6b585a8dc32e5a9c28b4f1,Glock 9x19 Alpha Wolf thread protector,['mods']
822,5a6b592c8dc32e00094b97bf,Glock 9x19 Double Diamond thread protector,['mods']
823,5a6b59a08dc32e000b452fb7,Glock SAI thread protector,['mods']
824,5a6b5b8a8dc32e001207faf3,Glock 9x19 Lone Wolf threaded barrel,['mods']
825,5a6b5e468dc32e001207faf5,Glock 9x19 Double Diamond threaded barrel,['mods']
826,5a6b5ed88dc32e000c52ec86,Glock 9x19 SAI threaded barrel,['mods']
827,5a6b5f868dc32e000a311389,Glock 17 9x19 barrel,['mods']
828,5a6b60158dc32e000a31138b,Glock 17 9x19 barrel with a muzzle brake,['mods']
829,5a6f58f68dc32e000a311390,Glock front sight,['mods']
830,5a6f5d528dc32e00094b97d9,Glock rear sight,['mods']
831,5a6f5e048dc32e00094b97da,Glock 9x19 pistol slide,['mods']
832,5a6f5f078dc32e00094b97dd,Glock 9x19 Viper Cut pistol slide,['mods']
833,5a702d198dc32e000b452fc3,Glock Alpha Wolf pistol slide,['mods']
834,5a7033908dc32e000a311392,Glock 9x19 Alpha Wolf custom pistol slide,['mods']
835,5a70366c8dc32e001207fb06,Glock Double Diamond flash hider,['mods']
836,5a7037338dc32e000d46d257,"Glock 9x19 CARVER Custom ""Decelerator 3 Port"" compensator",['mods']
837,5a705e128dc32e000d46d258,Glock 9x19 Alpha Wolf bullnose compensator,['mods']
838,5a718b548dc32e000d46d262,Glock 9x19 17-round magazine,['mods']
839,5a718da68dc32e000d46d264,Glock 9x19 Magpul PMAG GL9 21-round magazine,['mods']
840,5a718f958dc32e00094b97e7,Glock 9x19 SGM Tactical 50-round drum magazine,['mods']
841,5a71e0048dc32e000c52ecc8,Glock ZEV Tech front sight,['mods']
842,5a71e0fb8dc32e00094b97f2,Glock ZEV Tech rear sight,['mods']
843,5a71e1868dc32e00094b97f3,Glock ZEV Tech sight mount cap,['mods']
844,5a71e22f8dc32e00094b97f4,Glock ZEV Tech HEX Gen3 pistol slide,['mods']
845,5a71e4f48dc32e001207fb26,Glock ZEV Tech HEX Spartan pistol slide,['mods']
846,5a7828548dc32e5a9c28b516,Remington Model 870 12ga pump-action shotgun,"['gun', 'wearable']"
847,5a787ebcc5856700142fdd98,M870 12ga 508mm barrel with a fixed sight,['mods']
848,5a787f25c5856700186c4ab9,M870 12ga 355mm barrel,['mods']
849,5a787f7ac5856700177af660,M870 12ga 508mm barrel,['mods']
850,5a787fadc5856700155a6ca1,M870 12ga 660mm vent rib barrel,['mods']
851,5a787fdfc5856700142fdd9a,M870 12ga sawn-off 325mm barrel,['mods']
852,5a788031c585673f2b5c1c79,M870 FAB Defense PR870 forestock,['mods']
853,5a788068c5856700137e4c8f,M870 Magpul MOE handguard,['mods']
854,5a788089c5856700142fdd9c,M870 SpeedFeed short handguard,['mods']
855,5a7880d0c5856700142fdd9d,M870 SPS polymer stock,['mods']
856,5a78813bc5856700186c4abe,M870 Magpul SGA polymer stock,['mods']
857,5a788169c5856700142fdd9e,M870 Shockwave Raptor grip,['mods']
858,5a7882dcc5856700177af662,M870 12ga 4-shell magazine,['mods']
859,5a78830bc5856700137e4c90,M870 12ga 7-shell magazine,['mods']
860,5a78832ec5856700155a6ca3,M870 12ga 10-shell magazine,['mods']
861,5a789261c5856700186c65d3,M870 Mesa Tactical magazine clamp,['mods']
862,5a7893c1c585673f2b5c374d,M870 Leapers UTG PRO MTU-028SG rail,['mods']
863,5a78948ec5856700177b1124,"M870 ""XS SHOTRAIL"" rail with ""Ghost Ring"" rear sight",['mods']
864,5a7ad0c451dfba0013379712,"Glock 9x19 CARVER Custom ""4 Port"" muzzle brake",['mods']
865,5a7ad1fb51dfba0013379715,Glock 9x19 Lone Wolf LWD-COMP9 compensator,['mods']
866,5a7ad2e851dfba0016153692,"Glock 9x19 ""Big Stick"" 33-round magazine",['mods']
867,5a7ad4af51dfba0013379717,Glock Aimtech mount base,['mods']
868,5a7ad55551dfba0015068f42,Glock Aimtech Tiger Shark sight mount,['mods']
869,5a7ad74e51dfba0015068f45,Glock 9x19 Fischer Development FD917 sound suppressor,"['mods', 'suppressor']"
870,5a7ae0c351dfba0017554310,Glock 17 9x19 pistol,"['gun', 'wearable']"
871,5a7afa25e899ef00135e31b0,Glock Polymer80 PS9 pistol slide,['mods']
872,5a7b32a2e899ef00135e345a,Glock 9x19 Strike Industries G4 SlideComp compensator,['mods']
873,5a7b483fe899ef0016170d15,SureFire XC1 tactical flashlight,['mods']
874,5a7b4900e899ef197b331a2a,UM Tactical UM3 pistol sight mount,['mods']
875,5a7b4960e899ef197b331a2d,Glock Pachmayr Tactical Grip Glove,['mods']
876,5a7c147ce899ef00150bd8b8,Vendetta Precision VP-09 Interceptor 5.56x45 muzzle brake,['mods']
877,5a7c4850e899ef00150be885,"6B47 ""Ratnik-BSh"" helmet","['helmet', 'wearable']"
878,5a7c74b3e899ef0014332c29,NSPU-M night vision scope,['mods']
879,5a7d90eb159bd400165484f1,Glock Dead Ringer Snake Eye front sight,['mods']
880,5a7d9104159bd400134c8c21,Glock TruGlo TFX front sight,['mods']
881,5a7d9122159bd4001438dbf4,Glock Dead Ringer Snake Eye rear sight,['mods']
882,5a7d912f159bd400165484f3,Glock TruGlo TFX rear sight,['mods']
883,5a7dbfc1159bd40016548fde,Hera Arms CQR tactical foregrip,['mods']
884,5a800961159bd4315e3a1657,Glock GTL 21 tactical flashlight with laser,['mods']
885,5a8036fb86f77407252ddc02,Shoreline plan map,['barter']
886,5a80a29286f7742b25692012,Shoreline Health Resort plan map,['barter']
887,5a9548c9159bd400133e97b3,HK MP5 B&T TL-99 aluminum handguard,['mods']
888,5a957c3fa2750c00137fa5f7,AKS-74U CAA XRSU47SU tactical handguard,['mods']
889,5a966ec8a2750c00171b3f36,HK MP5 B&T tri-rail receiver mount,['mods']
890,5a966f51a2750c00156aacf6,SOK-12 12/76 SAI-02 10-round magazine,['mods']
891,5a9685b1a2750c0032157104,Glock 9x19 Moto Cut pistol slide,['mods']
892,5a9d56c8a2750c0032157146,AK Strike Industries TRAX 1 handguard,['mods']
893,5a9d6d00a2750c5c985b5305,Strike Industries KeyMod 4 inch rail,['mods']
894,5a9d6d13a2750c00164f6b03,Strike Industries KeyMod 6 inch rail,['mods']
895,5a9d6d21a2750c00137fa649,Strike Industries TRAX bridge rail,['mods']
896,5a9d6d34a2750c00141e07da,AK Strike Industries TRAX 2 handguard extension,['mods']
897,5a9e81fba2750c00164f6b11,9x39 SR3M.130 30-round magazine,['mods']
898,5a9ea27ca2750c00137fa672,AK Spikes Tactical Dynacomp 7.62x39 muzzle brake-compensator,['mods']
899,5a9eb32da2750c00171b3f9c,FAB Defense GL-SHOCK buttstock,['mods']
900,5a9fb739a2750c003215717f,Rotor 43 9x19 muzzle brake-compensator,['mods']
901,5a9fbacda2750c00141e080f,Rotor 43 7.62x39 muzzle brake-compensator,['mods']
902,5a9fbb74a2750c0032157181,Rotor 43 .366 TKM muzzle brake-compensator,['mods']
903,5a9fbb84a2750c00137fa685,Rotor 43 5.56x45 muzzle brake-compensator,['mods']
904,5a9fc7e6a2750c0032157184,VSS/VAL Zenit B-3 mount combo,['mods']
905,5aa2a7e8e5b5b00016327c16,USEC baseball cap (Tan),['wearable']
906,5aa2b87de5b5b00016327c25,BEAR baseball cap (Green),['wearable']
907,5aa2b89be5b5b0001569311f,EMERCOM cap,['wearable']
908,5aa2b8d7e5b5b00014028f4a,Police cap,['wearable']
909,5aa2b923e5b5b000137b7589,Round frame sunglasses,"['glasses', 'wearable']"
910,5aa2b986e5b5b00014028f4c,Dundukk sport sunglasses,"['glasses', 'wearable']"
911,5aa2b9aee5b5b00015693121,RayBench Hipster Reserve sunglasses,['glasses']
912,5aa2b9ede5b5b000137b758b,Kinda cowboy hat,['wearable']
913,5aa2ba19e5b5b00014028f4e,Tactical fleece beanie,['wearable']
914,5aa2ba46e5b5b000137b758d,UX PRO beanie,['wearable']
915,5aa2ba71e5b5b000137b758f,MSA Sordin Supreme PRO-X/L active headset,"['headphones', 'wearable']"
916,5aa66a9be5b5b0214e506e89,Nightforce Magmount 34mm ring scope mount,['mods']
917,5aa66be6e5b5b0214e506e97,Nightforce ATACR 7-35x56 riflescope,['mods']
918,5aa66c72e5b5b00016327c93,Nightforce Magmount 34mm ring scope mount with Ruggedized Accessory Platform,['mods']
919,5aa7cfc0e5b5b00015693143,"6B47 ""Ratnik-BSh"" helmet (Digital Flora cover)","['helmet', 'wearable']"
920,5aa7d03ae5b5b00016327db5,UNTAR helmet,"['helmet', 'wearable']"
921,5aa7d193e5b5b000171d063f,SSSh-94 SFERA-S helmet,"['helmet', 'wearable']"
922,5aa7e276e5b5b000171d0647,"""Altyn"" bulletproof helmet","['helmet', 'noFlea', 'wearable']"
923,5aa7e373e5b5b000137b76f0,"""Altyn"" face shield","['glasses', 'wearable']"
924,5aa7e3abe5b5b000171d064d,ZSh-1-2M face shield,"['glasses', 'wearable']"
925,5aa7e454e5b5b0214e506fa2,ZSh-1-2M helmet,"['helmet', 'wearable']"
926,5aa7e4a4e5b5b000137b76f2,ZSh-1-2M helmet (Black cover),"['helmet', 'wearable']"
927,5aaa4194e5b5b055d06310a5,"Pmag 30 AK74 GEN M3 5.45x39 magazine for AK and compatibles, 30-round capacity",['mods']
928,5aaa5dfee5b5b000140293d3,5.56x45 Magpul PMAG 30 GEN M3 STANAG 30-round magazine,['mods']
929,5aaa5e60e5b5b000140293d6,5.56x45 Magpul PMAG 10 GEN M3 STANAG 10-round magazine,['mods']
930,5aaf8a0be5b5b00015693243,M1A 7.62x51 20-round magazine,['mods']
931,5aaf8e43e5b5b00015693246,M1A SOCOM 16 stock,['mods']
932,5aaf9d53e5b5b00015042a52,M1A 7.62x51 16 inch barrel,['mods']
933,5aafa1c2e5b5b00015042a56,M1A SOCOM 16 7.62x51 muzzle brake-compensator,['mods']
934,5aafa49ae5b5b00015042a58,M1A SA XS Post .125 blade front sight,['mods']
935,5aafa857e5b5b00018480968,Springfield Armory M1A 7.62x51 rifle,"['gun', 'wearable']"
936,5aafbcd986f7745e590fff23,Medicine case,"['barter', 'markedOnly']"
937,5aafbde786f774389d0cbc0f,Ammunition case,"['barter', 'markedOnly']"
938,5ab24ef9e5b5b00fe93c9209,M1A SOCOM 16 upper part,['mods']
939,5ab372a310e891001717f0d8,M14 TROY S.A.S.S. Chassis stock,['mods']
940,5ab3afb2d8ce87001660304d,M1A Smith Enterprise SOCOM 16 7.62x51 threaded muzzle brake & gas block,['mods']
941,5ab626e4d8ce87272e4c6e43,AKS-74 metal skeletonized stock (6P21 Sb.5),['mods']
942,5ab8dab586f77441cd04f2a2,WARTECH MK3 TV-104 chest rig,"['rig', 'wearable']"
943,5ab8dced86f774646209ec87,ANA Tactical M2 armored rig,"['armor', 'rig', 'wearable']"
944,5ab8e4ed86f7742d8e50c7fa,MF-UNTAR body armor,"['armor', 'wearable']"
945,5ab8e79e86f7742d8b372e78,BNTI Gzhel-K armor,"['armor', 'noFlea', 'wearable']"
946,5ab8e9fcd8ce870019439434,Kalashnikov AKS-74N 5.45x39 assault rifle,"['gun', 'wearable']"
947,5ab8ebf186f7742d8b372e80,SSO Attack 2 raid backpack,"['backpack', 'noFlea', 'wearable']"
948,5ab8ee7786f7742d8f33f0b9,VKBO army bag,"['backpack', 'wearable']"
949,5ab8f04f86f774585f4237d8,Tactical sling bag,"['backpack', 'wearable']"
950,5ab8f20c86f7745cdb629fb2,Ski hat with holes for eyes,['wearable']
951,5ab8f39486f7745cd93a1cca,Cold Fear infrared balaclava,['wearable']
952,5ab8f4ff86f77431c60d91ba,Ghost balaclava,['wearable']
953,5ab8f85d86f7745cd93a1cf5,Shemagh (Green),['wearable']
954,5aba62f8d8ce87001943946b,APS front sight,['mods']
955,5aba637ad8ce87001773e17f,APS rear sight,['mods']
956,5aba639ed8ce8700182ece67,APB rear sight,['mods']
957,5abcbb20d8ce87001773e258,M14 SA Enlarged Military Aperture rear sight,['mods']
958,5abcbc27d8ce8700182eceeb,Kalashnikov AKMSN 7.62x39 assault rifle,"['gun', 'wearable']"
959,5abcc328d8ce8700194394f3,APB 9x18PM sound suppressor,"['mods', 'suppressor']"
960,5abccb7dd8ce87001773e277,APB 9x18PM silenced machine pistol,"['gun', 'wearable']"
961,5abcd472d8ce8700166032ae,AKMSN shoulder piece (6P4 Sb.1-19),['mods']
962,5ac4c50d5acfc40019262e87,Kolpak-1S visor,"['glasses', 'wearable']"
963,5ac4cd105acfc40016339859,Kalashnikov AK-74M 5.45x39 assault rifle,"['gun', 'wearable']"
964,5ac50c185acfc400163398d4,AK-74M polymer stock (6P34 Sb.15),['mods']
965,5ac50da15acfc4001718d287,AK-74M dust cover (6P34 0-1),['mods']
966,5ac66bea5acfc43b321d4aec,AK-103 7.62x39 30-round magazine,['mods']
967,5ac66c5d5acfc4001718d314,AK-101 5.56x45 6L29 30-round magazine,['mods']
968,5ac66cb05acfc40198510a10,Kalashnikov AK-101 5.56x45 assault rifle,"['gun', 'wearable']"
969,5ac66d015acfc400180ae6e4,Kalashnikov AK-102 5.56x45 assault rifle,"['gun', 'wearable']"
970,5ac66d2e5acfc43b321d4b53,Kalashnikov AK-103 7.62x39 assault rifle,"['gun', 'wearable']"
971,5ac66d725acfc43b321d4b60,Kalashnikov AK-104 7.62x39 assault rifle,"['gun', 'wearable']"
972,5ac66d9b5acfc4001633997a,Kalashnikov AK-105 5.45x39 assault rifle,"['gun', 'wearable']"
973,5ac72e475acfc400180ae6fe,AK-74M rear sight (6P20 Sb.2),['mods']
974,5ac72e615acfc43f67248aa0,AK-101 5.56x45 muzzle brake-compensator,['mods']
975,5ac72e725acfc400180ae701,AK-102 5.56x45 muzzle brake-compensator (6P44 0-20),['mods']
976,5ac72e7d5acfc40016339a02,AK-103 7.62x39 muzzle brake-compensator,['mods']
977,5ac72e895acfc43b321d4bd5,AK-104 7.62x39 muzzle brake-compensator (6P46 0-20),['mods']
978,5ac72e945acfc43f3b691116,AK-105 5.45x39 muzzle brake-compensator (6P44 0-20),['mods']
979,5ac733a45acfc400192630e2,AK-105 rear sight (6P44 Sb.1-30),['mods']
980,5ac7655e5acfc40016339a19,AK-74M 5.45x39 muzzle brake-compensator (6P20 0-20),['mods']
981,5ac78a9b86f7741cca0bbd8d,Signal Jammer,['barter']
982,5ac78eaf5acfc4001926317a,AK-74M/AK-100 Zenit PT Lock,['mods']
983,5ac8d6885acfc400180ae7b0,Ops-Core FAST MT Super High Cut helmet (Tan),"['helmet', 'noFlea', 'wearable']"
984,5ad5ccd186f774446d5706e9,OLI administration office key,['keys']
985,5ad5cfbd86f7742c825d6104,OLI logistics department office key,['keys']
986,5ad5d20586f77449be26d877,OLI outlet utility room key,['keys']
987,5ad5d49886f77455f9731921,Power substation utility cabin key,['keys']
988,5ad5d64486f774079b080af8,NecrusPharm pharmacy key,['keys']
989,5ad5d7d286f77450166e0a89,Kiba Arms outer door key,['keys']
990,5ad5db3786f7743568421cce,EMERCOM medical unit key,['keys']
991,5ad7217186f7746744498875,OLI cash register key,['keys']
992,5ad7242b86f7740a6a3abd43,IDEA cash register key,['keys']
993,5ad7247386f7747487619dc3,Goshan cash register key,['keys']
994,5addaffe86f77470b455f900,Kiba Arms inner grate door key,['keys']
995,5addba3e5acfc4001669f0ab,M1A SA National Match .062 Blade front sight,['mods']
996,5addbac75acfc400194dbc56,M1A 7.62x51 22 inch barrel,['mods']
997,5addbb6e5acfc408fb1393fd,M1A National Match 7.62x51 muzzle brake-compensator,['mods']
998,5addbb825acfc408fb139400,M14 JP Enterprises 7.62x51 tactical muzzle brake-compensator,['mods']
999,5addbb945acfc4001a5fc44e,M14 Good Iron 7.62x51 muzzle brake-compensator,['mods']
1000,5addbba15acfc400185c2854,M14 Smith Enterprise Vortex 7.62x51 muzzle brake-compensator,['mods']
1001,5addbbb25acfc40015621bd9,M14 Yankee Hill Phantom 7.62x51 muzzle brake-compensator,['mods']
1002,5addbf175acfc408fb13965b,M1A ProMag Archangel stock,['mods']
1003,5addbfbb5acfc400194dbcf7,M14 UltiMAK M8 Forward Optic mount,['mods']
1004,5addbfd15acfc40015621bde,"M14 Amega ""Mini Scout Mount"" system",['mods']
1005,5addbfe15acfc4001a5fc58b,M14 A.R.M.S. #18 scope mount,['mods']
1006,5addbfef5acfc400185c2857,M14 Leapers UTG 4-Point Locking Deluxe mount,['mods']
1007,5addbffe5acfc4001714dfac,M14 SAGE International DCSB mount,['mods']
1008,5addc00b5acfc4001669f144,M14 Vltor CASV-14 rail system,['mods']
1009,5addc7005acfc4001669f275,M14 SAGE International M14ALCS (MOD-0) chassis,['mods']
1010,5addc7ac5acfc400194dbd90,M14 SAGE International M14ALCS (MOD-0) stock,['mods']
1011,5addc7db5acfc4001669f279,M14 SAGE International M14ALCS (MOD-0) pistol grip,"['mods', 'pistolGrip']"
1012,5addcce35acfc4001a5fc635,M14 7.62x51 30-round magazine,['mods']
1013,5addccf45acfc400185c2989,M14 7.62x51 X Products X-14 50-round drum magazine,['mods']
1014,5adf23995acfc400185c2aeb,MTs 20-01 stock,['mods']
1015,5ae083b25acfc4001a5fc702,weapon_test_consumable_items,"['disabled', 'noFlea']"
1016,5ae089fb5acfc408fb13989b,test_consumable,"['disabled', 'noFlea']"
1017,5ae08f0a5acfc408fb1398a1,Mosin 7.62x54R bolt-action rifle (Sniper),"['gun', 'wearable']"
1018,5ae096d95acfc400185c2c81,Mosin Rifle standard stock,['mods']
1019,5ae0973a5acfc4001562206c,Mosin Rifle 7.62x54R 5-round magazine,['mods']
1020,5ae099875acfc4001714e593,Mosin Rifle front sight,['mods']
